feature_01,feature_02,feature_03,feature_04,feature_05,feature_06,feature_07,feature_08,feature_09,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,target
-3.876858,-3.317279,0.864188,2.389718,3.890188,2.341654,3.864360,-3.841661,-1.564949,-0.020524,-2.192049,2.015820,1.654388,2.799862,-5.430551,-2.175770,-1.418890,2.605890,1.731727,0.600723,4.314825,1.005479,-4.418401,1.283715,0.358366,1.146566,2.735016,6.435463,-3.143124,-3.764557,12.377364
-3.940350,-3.806919,-1.136471,-1.304050,0.559803,-0.014314,5.394426,-4.201789,-2.200607,-1.566192,1.084789,0.592629,1.469578,4.058701,-5.443024,-1.621483,-1.222945,0.770703,-1.573063,0.829352,2.793587,-5.194908,0.323067,-0.085860,0.750924,1.479983,4.205668,0.036707,-1.529484,0.102773,13.229159
-3.525172,-3.968524,-0.654009,-2.253501,-1.721801,3.932022,1.709161,-1.173122,-2.722072,-0.659493,0.756372,1.601581,4.005741,6.800435,-3.060808,0.866422,-1.225514,1.701984,0.254059,2.929953,2.227169,3.868561,2.143368,2.203239,0.691489,2.341897,3.999624,3.734071,-3.705872,-3.085531,1.845371
-3.450488,-2.586301,-0.865063,0.982686,-1.996252,-2.516214,3.591230,-3.393872,-2.631021,-3.901951,-0.600799,1.526761,3.715754,0.673710,-3.417548,-1.127444,-1.561661,0.952320,1.062533,0.701007,7.311220,-0.300566,-5.150594,3.496081,-0.638059,1.254922,5.079477,1.296769,-4.258122,-2.213811,9.656137
-4.358043,-2.063285,-1.584214,-1.936562,3.093634,0.470778,2.784481,0.584687,-3.008966,-1.023623,1.197257,2.789583,3.104016,5.361455,-1.482328,-4.609884,-1.207894,0.095467,-0.970233,5.243799,2.237919,1.009968,-3.189536,-0.463863,-0.141523,0.753788,0.991954,3.490781,-2.057909,-2.328142,5.025182
-3.705681,-2.617336,-2.113418,0.337349,0.735882,0.877244,2.302016,-4.718866,-1.994742,-0.907459,-1.003774,3.570056,4.821419,1.134195,-5.420897,-0.860250,-1.495458,1.563666,1.972569,1.696489,6.986526,-1.395904,-0.696988,0.338545,-0.625484,1.548838,2.654222,5.698405,-0.918214,1.365884,5.607607
-3.669215,-2.391001,-1.553391,0.578974,1.283944,0.498021,-1.019178,-3.279323,-1.644446,0.361390,-1.502067,0.250666,3.662065,-0.328582,-3.975389,-2.162723,-0.946864,-2.013226,1.049992,6.253914,3.443387,2.041495,0.550855,-2.786214,0.719203,1.110315,4.747143,2.613385,-4.852272,-3.371557,7.610863
-4.453895,-3.076363,-1.835669,2.175144,1.154633,0.897523,3.777569,-3.336061,-1.655388,0.198765,-0.676644,-0.216950,1.824392,2.954337,-10.003733,-5.880273,-2.165755,0.571195,-0.670038,4.728574,5.465016,-5.307206,-0.812583,-5.342451,-0.119180,1.821818,0.292877,5.496484,-3.886666,3.243080,2.896150
-3.448510,-1.483745,-1.462024,-1.945397,-0.585498,2.820203,-0.604523,-2.450672,-2.339276,-0.121006,-0.220614,2.296976,1.130993,8.253802,-7.098899,1.719290,-0.940565,0.683685,1.607667,4.040443,2.782444,-4.628539,-2.831362,2.658846,-0.575724,2.223573,2.321746,4.465088,-2.656750,-6.008894,-4.699603
-4.105930,-1.216357,1.739448,-0.020653,-1.222165,2.132475,3.644010,-5.200711,-2.629104,-0.144463,0.192677,3.974268,0.535109,7.189114,-0.006582,-4.717001,-0.756980,-0.465906,3.113511,4.054533,1.936472,-2.419172,-6.945998,-1.694312,0.060283,0.320004,0.585896,4.740247,-3.814316,-5.917247,5.726997
-3.286422,-2.241855,-0.548573,-2.523237,-0.978676,3.691368,11.383496,-4.935352,-3.185985,-1.862475,1.040065,1.751588,3.003959,-2.918193,-3.683852,0.620303,-1.520660,0.520204,2.040703,3.868374,4.870394,-3.171454,-0.342364,-3.945309,0.160350,1.300242,3.501627,2.495193,-5.229422,-1.451369,11.224490
-3.360146,-4.289025,-2.891602,-0.388143,5.797082,1.285698,2.460233,-5.341025,-2.650763,-0.433437,-2.671913,1.128898,8.186845,3.024243,0.656809,-0.278519,-0.935495,-1.676768,1.576368,3.470059,-0.115540,-0.852460,-4.382470,1.561429,0.150688,1.700199,2.215192,3.684723,-4.791071,-2.474086,15.334028
-4.170153,-1.815410,-0.583683,3.041901,0.059494,9.409944,4.685218,-3.633000,-1.232034,-0.184677,0.262914,2.361781,2.294814,3.081502,1.521294,-3.181706,-0.024034,0.801826,-1.133890,3.345869,8.648256,-2.456276,-6.397450,-7.187981,0.070668,2.300727,4.289773,3.276484,-3.270603,-4.999434,-3.565314
-3.789808,-2.465961,-0.835199,0.772172,5.630456,-1.771365,5.699026,-5.497911,-1.690948,-1.781255,-0.110322,1.836187,2.268064,1.124711,-3.176584,-4.897750,-1.276462,0.819224,0.727495,2.335899,1.403004,-0.880324,-0.281441,5.741085,0.407351,0.891603,-0.177836,3.073327,-4.737107,-0.922469,17.940039
-4.414142,-3.242457,-1.152816,3.261597,2.643332,4.658563,7.919073,-2.141922,-2.420954,-0.787847,-0.534924,0.184562,2.108883,4.567048,-6.207299,-1.068200,-1.580393,0.589780,3.076217,3.563259,1.447573,-6.284517,-1.752066,5.528181,0.495468,0.453199,3.186352,5.038206,-6.867054,-1.744705,2.448388
-3.161687,-1.495504,2.446898,0.520445,0.670998,-1.169205,-0.879500,0.229926,-3.418251,-1.609048,-0.639418,-2.168226,3.501347,3.125921,-4.142116,-0.780781,-0.453399,0.869808,2.315823,5.097767,1.950355,-1.190132,-11.908936,1.681691,-1.075427,-0.033940,1.373453,3.049962,2.937278,-3.905893,7.990075
-2.908218,-2.138899,-1.282280,1.223862,1.693745,1.532980,3.481348,-5.420013,-2.695890,-2.665001,-2.793055,3.127059,2.122259,5.476284,-4.801140,0.491837,-0.950056,-0.223999,0.710906,-1.030898,3.420190,-2.655118,1.039734,2.966426,0.917577,0.178329,1.763771,5.369614,-3.913322,-0.755520,5.677567
-4.274375,-2.779068,-0.491752,-0.461015,1.857065,-2.474505,4.907029,-6.124140,-3.082780,0.250253,-0.219185,1.717763,7.132107,2.071659,-3.137776,0.678892,-2.114345,-1.985983,0.075054,4.055557,0.937983,-7.526631,-5.899116,1.501712,0.307556,1.818928,5.251234,3.423202,-7.505537,-1.737769,14.542979
-3.797474,-2.228604,-0.970810,2.748022,-1.349269,0.188333,4.758813,0.799349,-2.545128,-0.637325,-1.001841,-0.001706,0.932579,1.321524,-3.070330,-5.161839,-1.280215,1.429399,0.594198,0.087140,8.581651,-6.123388,-6.771482,-1.068099,0.578836,1.314659,3.886194,2.584469,-2.813296,-5.165828,0.623860
-3.544016,-2.065989,-1.681890,3.990781,-1.361528,-1.122704,6.545527,-6.684177,-1.466549,-2.205588,0.162817,1.684039,0.431300,5.336987,-2.922546,-5.818487,-0.581238,-1.840535,3.023954,6.878989,3.749352,-2.315315,0.656805,-1.479822,-0.742749,0.982675,2.168506,4.083156,-3.429602,-6.146290,4.470740
-3.179297,-2.221903,-1.575241,-2.398235,1.296377,2.923866,14.591217,2.058571,-1.970593,-1.783880,0.073387,-0.282337,2.738977,2.185708,-1.704022,-9.712327,-1.456151,-0.238095,2.080714,2.857391,7.484667,-2.202721,-7.520168,-4.056685,0.067520,-0.151607,3.394060,4.582532,-5.021361,1.609370,18.325463
-4.155110,-2.297805,1.568371,-1.467404,-5.334803,0.329760,7.601045,-8.686365,-3.043188,-0.290734,2.598868,-0.608708,-0.480106,3.012435,-0.636630,-5.067072,-0.990527,-0.887041,-1.880576,3.605420,3.948738,-5.722006,0.844665,-4.419569,-0.014647,1.241983,2.372570,5.208895,-3.205016,-2.539978,14.402083
-3.645994,-2.597863,-4.201426,0.116141,1.427964,2.962383,4.557023,-1.847341,-2.663524,0.610213,0.839344,-0.803690,5.595156,2.241874,-7.379262,3.872378,-0.682614,-1.593773,1.106925,-2.360165,4.760951,-1.613659,-1.537071,-4.670193,0.476578,0.697198,3.727963,2.712106,-6.725437,-0.571432,5.366337
-3.698194,-3.493363,0.727537,-0.417955,3.877287,4.560621,0.280881,-1.288001,-3.028477,-0.661745,2.313910,1.908355,-1.686347,7.554461,-5.233858,-4.264250,-0.176652,0.192260,2.550067,4.482861,3.817840,-6.665929,-5.276625,-0.780851,-0.654989,1.768109,2.711679,3.495215,-2.175519,-6.454777,6.922171
-4.574989,-1.176252,-2.137252,-1.744421,1.090683,2.938384,2.564263,2.821213,-2.334925,-0.579920,0.145126,-1.097751,4.071224,3.340652,-3.069827,-3.070204,-1.346003,-0.653641,-1.156388,0.193601,4.572335,-0.028604,0.427734,-1.365830,-0.413314,1.433273,0.962231,8.660446,-4.227808,-2.156032,2.026858
-4.779143,-2.483715,1.092256,0.438117,-2.256567,3.708846,-1.886948,-7.143293,-2.362505,0.416001,-2.460330,0.007172,-2.147538,-5.838748,-3.766691,-7.868142,-1.467415,0.371434,2.357997,3.784552,4.385380,-4.821538,-7.733097,-2.556474,-0.436454,0.988204,2.118236,3.811897,-6.100045,-2.705092,-1.841024
-3.279966,-1.689079,-1.762218,3.796881,-0.999992,4.564880,5.797748,-4.131021,-2.134944,-1.347159,0.434515,-1.697848,1.471730,10.368118,2.559895,-5.369333,-1.055772,-0.031635,3.855497,2.863106,2.737653,-5.792556,-3.174616,-0.420399,0.994083,0.411258,2.536347,2.054458,-1.910588,-3.886067,0.509264
-4.400818,-3.387094,0.753866,-3.255719,1.346810,5.037750,1.219854,0.403420,-3.276695,-0.986431,1.545417,2.386617,5.502994,8.399015,1.265641,-4.674625,-0.692485,-0.019864,2.616122,5.654817,3.528671,-2.172091,-0.567987,-6.842338,-0.239913,2.712705,1.636908,6.869805,-1.542522,-0.862369,7.861704
-3.291913,-2.588553,-1.534982,1.014541,-2.297427,5.120661,5.547943,-6.104846,-1.838274,-3.252509,-1.709526,1.047141,3.002859,4.660344,-4.451708,-5.379205,-1.708335,0.009009,2.383004,2.246889,2.107241,-1.755942,-1.263376,-3.599238,-0.988067,1.958663,1.534070,6.482574,-2.297274,-2.554601,5.279495
-3.424046,-0.997873,-3.057487,1.923548,1.133653,2.415046,2.762089,-4.960613,-2.590520,-0.624815,-1.954032,0.742735,1.638594,0.146713,-2.278618,1.683243,-1.479196,-1.677235,2.237952,2.317959,-2.320734,-0.059470,-0.376505,0.457847,-0.312345,1.718821,3.211755,2.417880,-2.601098,4.130555,-0.120703
-3.670490,-1.680056,-3.693125,-2.233219,0.280218,0.693651,7.004592,-1.463846,-2.030020,-2.034607,1.025605,1.266229,-0.733060,1.147325,-2.831965,-0.731056,-1.554027,-0.948559,2.827750,2.574458,3.669984,-6.715171,0.568615,-2.833207,-1.028136,2.910988,2.641404,3.398041,-2.204498,-1.840610,7.975939
-2.846772,-2.962335,-1.638843,0.767794,-0.238494,3.059404,6.095116,-0.689924,-2.492413,-0.665978,1.492276,3.411135,1.149107,4.786252,-7.104273,-2.716173,-1.307389,-1.033442,1.556523,2.418315,5.604420,-3.568977,0.548997,-5.475749,-0.431146,0.316174,4.640010,3.273771,-2.811475,-7.722005,4.772887
-3.279438,-2.903851,-2.706801,2.490759,3.680114,7.979381,6.656777,-0.057693,-2.415181,-1.714777,1.336319,3.752674,4.000000,0.755310,-3.923042,-6.860964,-1.590297,0.734239,1.036645,4.897706,4.844445,-4.995274,-1.307669,-1.000151,1.066169,0.258795,3.503822,5.607024,-5.598307,-3.328176,2.770511
-3.276425,-4.137020,0.961848,0.658418,-2.231726,-2.313040,5.011225,-6.044818,-3.118568,0.044974,3.190782,-1.075337,5.832499,1.850776,-3.601980,0.448801,-1.552022,-1.267605,1.316870,7.811192,5.805623,-2.190344,-2.869683,-7.230572,-0.102065,-0.723915,1.420962,3.887951,-6.648823,-4.939837,17.455152
-4.187866,-4.468626,-1.363657,-2.555388,4.589237,3.998075,3.665676,-5.736627,-1.108737,-1.399389,0.591814,0.782062,1.549589,2.384001,-3.332437,-4.359039,-1.950868,0.845335,4.054650,2.665736,5.884663,-2.683730,-1.016715,-1.459110,-0.148116,2.743180,1.009175,6.601978,-2.186300,-0.893446,17.759655
-3.360857,-2.889500,-0.490742,-1.081972,1.164309,0.856223,2.352750,-1.334734,-2.980955,-0.982271,-1.794793,5.162957,4.058973,-1.045288,-2.871102,-6.765602,-1.728720,0.727066,0.111303,4.880138,4.837635,-6.780446,-2.351380,1.680461,0.011329,1.748037,2.317174,0.968291,-2.313033,-5.068093,11.221941
-2.909260,-3.107920,-1.345653,-2.059646,2.653064,-0.206871,2.640257,-1.929592,-2.209574,-2.216523,0.578116,1.746374,5.530981,2.140190,-6.088903,-6.661059,-1.735195,1.284857,2.030077,5.842131,0.788645,-6.975863,-0.151756,0.166273,-0.242659,1.610463,2.456914,3.719924,0.129380,-7.629766,18.976660
-3.892218,-2.988987,-5.001010,-2.793001,0.877604,4.485010,7.082797,-4.779453,-2.484822,-0.283765,0.410476,-0.001625,0.202135,-0.461771,-4.098187,-4.479268,-1.472499,0.190273,-0.562662,3.738057,7.265557,-3.950130,-0.569019,3.381060,0.308702,-0.046732,1.575287,4.461297,-5.427749,-2.720568,5.692943
-4.129860,-1.622501,0.110317,-0.538051,1.532861,5.956383,-3.919930,-7.967322,-2.833101,-0.282817,-0.901743,0.973416,0.993013,8.037026,-5.539850,-3.936260,-1.665112,1.453578,2.639032,4.206268,6.397663,-4.143487,-2.994295,-1.720668,0.336129,1.308651,0.873067,3.922245,-6.528358,-5.022968,0.134476
-2.410410,-1.867516,-1.635304,1.023451,1.431035,1.481925,-4.128931,-1.744621,-2.580457,-1.508960,-0.284055,1.871990,0.615737,5.012348,-3.703977,0.713691,-0.824062,0.705450,3.293614,2.456237,4.857783,-6.575492,-0.890290,1.985193,-0.294304,1.310949,1.967946,1.049064,-5.423629,-2.715894,1.756226
-4.482278,-1.429751,-1.170983,0.412901,-0.651851,2.168380,0.055136,-7.447510,-2.411062,-0.458483,-1.525358,3.661445,1.001273,10.333452,0.289419,-1.378898,-0.976308,0.121638,1.128525,1.802473,2.950180,-4.376491,-4.237771,0.535372,-0.041770,0.934670,0.954076,4.892035,-2.142362,-4.830727,-0.078364
-3.541438,-1.995049,2.607555,-0.138898,-0.341755,5.946783,4.594242,-5.652659,-2.193034,-2.085153,-0.121087,1.087399,-2.661060,1.892435,-7.367098,-2.486102,-1.795581,1.016274,-0.846578,3.813787,0.205755,-0.119295,-3.464457,-0.925632,0.074802,0.845397,0.451379,2.550006,-3.065931,0.037225,13.099123
-3.787530,-2.680188,-2.672409,-1.496376,4.033695,5.365997,6.753735,-7.900438,-2.640586,-1.166163,3.189154,-2.617048,0.883038,3.599248,-2.890630,-5.107492,-1.171854,1.364556,0.970766,4.135876,2.651572,-8.312796,-5.244962,-4.201367,0.016362,1.807527,1.731861,2.089014,-2.302455,-2.352624,13.075376
-3.905043,-3.160344,-2.254136,1.379233,-1.767965,1.794623,6.589302,-9.304009,-1.875569,-0.828686,1.418196,1.119410,0.012421,3.823072,2.069984,-2.791424,-1.298797,-0.962267,-3.342346,4.465650,4.934752,-2.197590,-2.776012,-1.797682,0.023845,1.773501,4.148064,3.016291,-2.310012,-2.396446,11.095965
-3.575516,-3.321975,-1.078109,-1.103488,0.737301,3.501990,5.266612,-7.413767,-2.547718,-1.322996,2.855565,-0.089865,1.810334,3.404523,2.495932,-3.817527,-1.728052,-0.806791,0.533997,3.635571,0.645123,-6.878444,-0.409402,-6.790825,-0.401365,1.088076,2.438144,5.751472,-5.590140,-5.070435,13.403698
-4.089497,-1.596345,-0.568273,2.742732,2.652118,0.091591,3.973388,-4.484022,-2.583468,-1.730838,1.866997,3.773088,2.017112,4.640986,-5.498818,-6.951692,-1.311312,-0.353897,-0.297294,3.666000,1.204183,2.681633,-2.147391,5.354787,-0.358645,1.152755,1.971640,3.827280,-7.151294,-3.105616,4.252942
-4.047056,-0.687890,0.025503,1.372583,1.842236,1.625130,6.771258,1.090575,-2.077109,0.119599,0.284770,-0.195102,-2.237675,4.817849,-1.387604,-0.790182,-0.441855,0.865184,1.623335,0.928325,6.753833,-4.990164,2.609877,-1.989121,-0.221490,3.305264,4.288865,4.577109,-6.492199,2.457858,4.584452
-4.218274,-2.359138,0.345893,3.143316,0.611691,5.342893,-3.174505,-4.012047,-2.895699,-2.719767,-0.174973,-0.005828,6.180503,5.015117,-5.520131,-2.850755,-0.935182,0.544869,0.567213,1.562749,4.502539,-4.858609,1.825731,-3.718651,0.659626,1.675360,3.946141,2.916325,-4.414246,1.072844,1.009071
-3.301165,-3.302161,-1.985019,0.810100,1.492332,1.649631,7.042738,2.441015,-2.947395,0.946156,-0.873297,0.035241,1.442555,2.445046,-3.252902,-3.911528,-0.567080,0.617680,-0.331951,0.581457,0.769594,-3.393756,-4.952939,-6.993807,1.031598,1.050372,4.372744,3.874500,-0.676678,-4.421912,5.740306
-3.739832,-2.352311,-0.886349,0.013939,-2.369835,3.838917,1.469842,-10.299812,-2.165993,-0.762889,-1.178884,1.486427,1.194148,4.097943,-7.651657,-4.719393,-1.150224,-1.536841,3.052880,4.859087,7.130164,-4.009765,-2.807780,-2.025348,0.455783,1.258619,3.997547,5.802202,-1.986394,-3.752789,3.443897
-3.724403,-2.564092,-0.336349,-3.367762,5.065553,-1.239184,0.965471,-1.486516,-2.746351,-1.588199,-0.637539,1.058562,-2.158117,3.856878,0.873487,-3.074044,-1.227595,-0.577259,1.486582,3.394459,3.099168,-2.001268,-0.322812,1.244533,-0.220410,-0.088189,2.470785,3.630374,-5.204262,1.859371,17.660148
-3.877711,-2.817079,-3.786402,-1.039936,-2.246311,0.630241,6.146204,-5.455931,-2.997828,-2.338194,-0.131496,2.698900,4.663002,0.790446,-3.421677,-2.859282,-0.405621,-0.404785,2.879030,4.926487,3.085135,-1.082981,-0.697880,3.668063,0.292108,0.776831,3.499189,7.255078,-0.578675,-3.643358,6.705875
-4.377477,-3.006384,-4.177417,-0.992755,1.486380,7.356159,0.950704,-2.878260,-2.658522,-1.129463,-1.077624,1.642595,5.157496,2.507870,-0.927609,-8.768632,-1.542459,1.692021,1.611748,5.364696,1.880570,-1.737542,-4.411474,2.802668,0.339756,0.240718,1.251862,3.485337,-0.235985,-2.548673,-1.506261
-3.799757,-1.658032,-3.091220,1.052193,2.542853,1.937294,-3.218010,-1.990262,-3.703478,0.045359,-1.701132,3.413225,-2.349965,8.686174,-1.452490,0.608602,-1.086522,1.769948,1.746556,2.143952,0.087959,-0.328399,-5.505972,-2.653059,-0.032024,0.673115,1.657061,1.689412,-1.125380,-1.210602,-7.248677
-3.741294,-1.477538,-1.721919,-0.238624,1.813894,2.821250,5.233673,-3.486952,-1.664190,-1.979140,-1.694919,-0.564712,1.735016,2.425179,-0.389491,0.425307,-2.219427,1.541054,0.300608,0.208477,3.274346,-6.017887,-4.341828,-2.167381,-0.225686,0.357769,2.672576,5.517502,-4.495541,-1.497980,5.741562
-3.688926,-1.941085,-1.496361,3.912419,0.426307,1.244034,3.821791,-4.441725,-2.124483,-0.472186,1.089426,-4.017121,4.936836,1.886122,-3.819837,-3.757707,-1.208433,-1.245271,-1.054495,2.654755,7.588999,-2.812110,-3.905858,-6.483867,-0.694294,0.991482,1.210974,4.111825,-4.966890,-4.560893,4.423964
-3.371560,-3.033352,1.328989,-0.061493,1.146553,3.379748,1.844678,-5.547193,-2.521624,-1.774661,-0.644873,-1.526961,2.449734,4.678407,-1.987012,-0.752772,-1.028639,-0.350485,-0.412873,2.690217,1.763772,0.565304,1.962454,-3.002428,-0.325440,1.408720,1.724744,0.610787,-4.420841,-0.008240,13.584159
-4.638072,-3.181625,0.599794,2.164181,-0.782433,3.349324,-2.617305,-0.836042,-1.909696,-2.757819,-0.448118,0.722258,3.993573,8.345930,-2.698049,-2.220000,-1.175717,0.934164,2.738344,-0.047223,4.885511,-7.736997,0.983599,-1.901707,0.028841,3.257118,1.528096,1.233956,-5.696241,-4.569388,-0.335704
-3.331260,-3.319162,0.115020,0.146681,-5.858155,4.815604,3.287541,-8.304704,-2.286137,0.879225,-0.877257,0.436575,2.930301,0.539117,1.387371,-4.654881,-1.200611,1.017158,-1.127694,3.092258,5.135883,-9.097091,-1.028767,0.518817,-0.851915,2.154945,0.130957,2.206541,-5.084672,-8.514328,2.653832
-3.537974,-1.562076,0.224484,1.645388,2.978500,-0.335900,1.204513,-5.706097,-2.366931,-4.068680,1.333997,-0.517776,2.434998,4.312617,-0.502434,3.596967,-0.753267,-0.231232,1.764064,0.959622,7.167235,-5.116492,-1.300599,1.263336,0.456655,0.688580,4.041976,2.289827,-0.335256,-4.881492,7.562342
-3.787655,-3.412164,-1.203425,-1.290665,-0.363985,2.036460,6.859563,-0.297248,-2.102807,-2.091762,-1.326408,2.125248,7.509537,3.257486,-3.159867,-3.206944,-1.388727,-0.515043,4.453769,3.404291,3.507212,-1.213517,-6.882139,-2.876325,-0.799206,-0.870824,3.296261,2.128351,-5.725758,0.326407,11.841635
-3.912453,-2.243062,-2.424096,-0.224330,2.332144,1.085647,9.580060,1.818184,-3.263760,-1.614959,-1.906552,0.790360,0.203902,4.285515,-9.208394,-0.287484,-0.877645,-0.091911,1.715191,0.906568,7.557765,-2.715845,-5.829702,1.146588,-0.646314,1.565970,3.662383,0.575622,-5.199595,-6.040228,7.381223
-2.570784,-2.280497,0.400386,1.257829,3.760978,2.082463,7.067533,5.495052,-2.231809,-0.562495,-1.007649,-1.474864,1.958263,5.248143,-4.141096,0.358361,-1.162174,-0.819216,4.067191,0.190228,5.975046,-4.852664,-0.059465,-5.547707,0.286680,-0.433946,2.105787,2.969873,-3.979543,-6.431308,10.590481
-3.260837,-2.450323,-1.298947,-0.057872,1.616376,4.539285,8.668729,-2.035582,-2.360686,-0.601731,0.574298,3.127915,6.712394,4.017089,-0.200415,0.118190,-0.977218,0.020905,1.430347,3.147802,6.949368,-0.806802,0.710514,2.516228,0.418360,2.267271,0.827445,2.460109,-5.250100,-8.276086,14.714062
-3.712776,-2.346059,-0.742948,-2.693807,-0.624355,7.153030,-2.466693,-5.844389,-2.606105,-1.397082,-0.058893,3.472614,0.379388,7.807384,-2.664781,-2.520852,-1.953248,-0.819505,2.400934,3.166253,3.529159,-2.211711,1.786301,-3.895480,-0.294370,2.250580,3.589283,2.527640,-4.317259,-0.522679,-0.674936
-3.413446,-3.375816,-1.371103,3.604021,0.581807,-4.821545,4.162606,-3.492394,-2.900389,-2.318215,-0.646405,1.645689,5.208827,1.935016,-4.380839,1.702476,-1.133346,0.535173,1.436058,2.717486,3.815393,-7.285438,-2.968031,4.958742,-0.340356,1.337653,1.264665,1.880798,-1.192582,-4.556091,10.304301
-3.753859,-1.924592,-1.598583,-3.001416,-4.572869,2.841614,3.837714,-5.631513,-2.074576,-1.484284,0.622937,-0.664676,1.099760,-1.949379,-4.807081,4.311513,-1.279833,-0.007841,0.378475,2.497410,0.865053,-7.724216,2.648339,0.908458,0.241034,0.600668,2.712960,1.788874,-0.012492,-2.879878,5.861390
-4.248414,-2.279309,-1.805902,-1.468131,0.551861,10.478533,1.415206,-3.177154,-1.668188,0.580777,1.127705,0.211853,0.659508,0.380815,-12.094916,-2.473150,-1.012821,0.840456,0.749337,2.559454,3.738030,-2.864187,0.716526,-6.033707,0.376589,2.199112,1.688010,1.388656,-1.526385,-3.357192,-3.816909
-4.418580,-2.684952,-1.529407,-1.903806,0.577646,7.646946,12.899184,-1.441718,-1.977914,-0.309265,1.618984,-3.047404,-3.606353,2.799230,-10.527320,-3.536741,-0.515834,0.551139,1.393241,0.884660,2.486067,-2.659694,-7.477783,-2.338918,-0.025110,0.839278,1.735147,6.156994,-2.219378,-6.207777,8.689696
-3.658168,-1.526288,-1.399053,2.352639,-0.951737,-6.220990,1.757058,-5.431864,-3.580676,0.850145,-0.363867,3.010670,1.114507,7.789431,-2.841573,-1.900213,-0.961352,1.632898,2.023900,4.708759,2.522406,-4.871864,-0.858905,-3.518655,-0.179579,1.435303,4.795028,5.085385,-2.653788,-3.241012,5.545235
-2.802940,-2.277336,-0.707587,-0.953724,-0.104756,4.161243,-3.460254,-5.383698,-2.749740,-1.400017,-0.678398,0.878755,-2.627560,-5.889202,-6.776448,1.813823,-2.277330,1.306239,1.681295,2.715947,5.811926,-3.191535,-0.865466,-3.144537,0.080802,1.535505,0.575904,3.667827,-6.346401,-5.649184,4.743100
-3.194810,-1.400349,-2.928005,-2.831572,-0.152635,8.102297,6.246389,-3.420548,-2.411373,-0.060671,-2.064721,-0.306249,3.230621,2.660808,-2.656899,0.258290,-0.284948,-1.052756,1.840345,1.462710,6.942237,-1.200323,-0.320722,-3.208484,-0.807254,-0.206237,-0.244380,4.210890,-4.989126,0.838090,6.352909
