feature_001,feature_002,feature_003,feature_004,feature_005,feature_006,feature_007,feature_008,feature_009,feature_010,feature_011,feature_012,feature_013,feature_014,feature_015,feature_016,feature_017,feature_018,feature_019,feature_020,feature_021,feature_022,feature_023,feature_024,feature_025,feature_026,feature_027,feature_028,feature_029,feature_030,feature_031,feature_032,feature_033,feature_034,feature_035,feature_036,feature_037,feature_038,feature_039,feature_040,feature_041,feature_042,feature_043,feature_044,feature_045,feature_046,feature_047,feature_048,feature_049,feature_050,feature_051,feature_052,feature_053,feature_054,feature_055,feature_056,feature_057,feature_058,feature_059,feature_060,feature_061,feature_062,feature_063,feature_064,feature_065,feature_066,feature_067,feature_068,feature_069,feature_070,feature_071,feature_072,feature_073,feature_074,feature_075,feature_076,feature_077,feature_078,feature_079,feature_080,feature_081,feature_082,feature_083,feature_084,feature_085,feature_086,feature_087,feature_088,feature_089,feature_090,feature_091,feature_092,feature_093,feature_094,feature_095,feature_096,feature_097,feature_098,feature_099,feature_100,feature_101,feature_102,feature_103,feature_104,feature_105,feature_106,feature_107,feature_108,feature_109,feature_110,feature_111,feature_112,feature_113,feature_114,feature_115,feature_116,feature_117,feature_118,feature_119,feature_120,target
-1.528109,-0.649198,1.095390,0.189988,1.556755,-0.662642,-3.899268,-0.884351,-1.996786,-3.290639,-0.159735,1.067655,1.058955,2.699258,3.102811,2.503784,-4.551723,-5.563033,-1.123817,-4.706356,0.896569,-1.825183,0.287537,0.283483,1.069082,-1.204285,-4.235340,1.363150,-1.061148,-5.036344,-0.854923,-0.797401,1.641055,2.808368,3.011044,0.942827,0.732526,-3.360677,1.776027,3.495941,0.592976,1.562762,-0.535855,-0.820315,-0.045668,3.417772,6.270063,1.534738,-3.856191,6.177660,-0.881007,-1.674312,2.148729,-0.903281,-2.861996,-1.342219,-0.212034,-2.742592,2.896544,1.030334,0.193310,2.161931,1.214371,-1.584979,-0.368577,2.500327,0.625911,-0.844240,0.844929,-3.841023,-1.338743,-1.439800,0.068231,-2.178178,2.948847,0.285145,0.026472,-1.557669,-2.585744,-4.354154,0.440752,0.469912,1.123256,-0.041134,-0.766016,2.178699,1.977717,1.531440,1.995251,-1.258832,1.195945,-0.589364,0.019964,0.714573,0.654120,-0.170394,4.242643,1.464340,-5.769434,-5.845936,-0.737934,-0.580779,-0.905804,-0.045974,0.753090,-1.962065,5.248615,1.989243,2.475325,2.179853,0.089783,0.647499,1.650280,0.333436,0.340112,-0.995457,0.521466,5.217724,2.380931,-0.081403,0
-1.580928,-2.415619,0.171050,1.976616,0.629047,3.191192,3.193496,0.421183,2.428978,-3.231980,-0.134420,1.307976,0.686471,5.666359,-1.996110,-0.842719,-0.101413,-4.702593,4.871598,0.666343,1.799611,-0.747415,0.027696,0.729247,1.113832,0.877789,-2.091328,-0.910853,1.863191,-1.870245,-0.731701,-0.031513,0.735811,1.924343,5.025188,1.311972,-2.714222,-7.537240,0.333173,-3.415018,1.294606,0.543621,-2.422455,-0.129316,0.527578,-1.114815,1.637038,2.053926,2.188167,1.642003,-0.708056,0.653730,-0.938734,1.536740,-2.612563,-1.673274,0.266828,-4.433259,-0.672503,-0.762662,0.120337,4.382149,2.776547,-1.573303,-2.392696,3.525356,-1.228011,0.064746,0.256132,7.599990,-1.297880,-0.314308,-2.541520,1.177654,3.892818,0.305759,-2.019312,-2.189093,-1.171203,-2.424363,0.143756,-0.330730,-0.910567,1.515183,-0.279730,-4.140380,2.583703,-2.305196,2.243870,3.204205,1.002255,-1.187049,-2.684771,-0.229157,2.696637,-0.081193,-0.585879,0.073686,-6.203043,-7.455831,0.213309,1.154949,0.301248,2.180575,2.296294,-1.070942,-7.327811,-4.077834,2.272368,7.004811,0.503507,2.396291,-2.083379,0.228710,-3.527056,2.421699,4.520073,2.547750,3.284871,4.031539,1
-0.907342,-0.569362,0.136739,2.419746,-2.460914,0.861407,0.437239,0.831443,-1.136388,-4.762452,0.575040,0.527173,4.058688,0.524489,-5.778010,-1.128170,0.438253,4.593725,-1.913124,-5.439430,1.102020,-1.823199,-0.926159,-1.782304,2.833849,-3.624641,4.933332,1.477428,10.414680,-5.984511,-0.589915,1.203763,0.959844,0.253046,-2.812186,1.100327,0.919553,1.202541,1.956478,2.659445,1.656105,1.227250,-1.711240,-1.172875,-2.124208,1.040870,-1.479418,5.011693,-3.294818,-2.239257,0.310686,-0.148725,1.917416,-1.062042,-0.464767,0.242562,3.137563,-1.077218,-1.039513,4.038685,1.196161,0.572213,2.709352,-2.168229,-1.365681,0.146898,-4.940126,1.156215,-1.421380,4.186309,-1.498458,-1.292738,-0.038924,0.982327,3.523838,5.553414,-1.618754,-1.052931,-7.209949,4.953617,0.468239,2.435785,1.403210,2.396770,-0.298978,0.654914,-0.033979,-3.657022,-3.062628,7.768640,1.562610,-0.671024,-1.679001,0.474766,-0.508972,-2.707511,-0.811628,-0.577222,-1.989115,-1.259395,-0.087616,-1.206057,0.862088,1.980895,1.404297,-1.742909,-0.817889,0.633648,-0.396166,-5.318647,0.174902,1.225418,-0.514076,-1.173602,-1.007554,0.869446,1.641220,1.852266,-1.590201,-7.049859,0
-0.639922,0.558453,-0.010357,-3.309288,-1.089155,3.895005,2.613034,-2.892159,-0.710612,0.542700,0.015623,-0.985265,0.073174,2.672483,-1.280663,-2.070762,-1.969166,-7.310348,5.094294,-0.902153,0.996843,-1.640337,2.350387,-1.357157,-3.416403,-0.294098,2.286954,-0.816998,-1.349921,-4.520425,-0.241925,-0.821346,0.723567,-1.061410,0.761906,-4.248870,-0.357570,-1.205269,2.144585,2.496569,0.597790,-0.785114,-0.216290,0.519639,0.916241,2.308850,0.288034,-1.901985,1.422877,-6.019231,-1.117580,-0.148896,-2.706044,-1.179079,1.405724,1.044672,-0.689612,-0.438616,0.664102,-4.363049,0.424819,2.011967,1.974000,-1.124488,1.936926,0.502183,0.082052,0.604350,2.597485,0.271209,-1.472862,-1.386101,-2.113109,1.299885,-0.623087,1.991439,5.732707,1.130932,5.241826,-0.747265,-0.503822,0.746206,2.342947,0.315800,-2.121279,-2.290293,1.469133,-2.553258,-0.601798,0.873344,2.011301,-1.011293,-1.171039,-0.083199,1.324358,0.304137,-1.260393,1.202316,3.348013,-1.152663,-0.425083,-1.064459,2.877300,3.059650,-1.112126,-0.286102,1.818216,-1.851698,-0.565006,5.273606,0.480199,0.131618,-0.501301,-3.377625,1.253923,-0.508980,2.921299,-2.069807,2.774867,-1.513354,0
-1.219349,-1.305205,-0.508941,0.183913,0.407888,2.043648,0.238356,-2.406366,-0.581494,-5.756289,-0.491986,0.361818,1.407642,-0.167377,-0.946598,3.298793,1.354209,-0.425807,-5.178421,-0.064626,0.628620,0.637663,-1.347471,2.078000,-3.613079,2.340051,3.279286,-0.928942,0.152725,1.763654,-0.454803,-0.373607,-0.389199,1.754315,2.249602,-1.750992,4.967075,0.700062,0.725015,-3.403688,0.960142,1.873443,-0.578387,-2.804423,-4.464718,-4.151779,-1.548785,-5.216440,0.881507,-5.859045,-0.291923,0.779503,1.897135,-1.669569,0.203399,4.529574,3.049045,-4.675153,0.803670,-3.582602,0.536989,2.351957,1.766119,-3.708411,-1.812010,-1.210720,-1.152699,3.091662,-2.866178,-1.538809,-0.686551,-1.260966,-0.700064,-1.890614,-2.503312,1.718688,-0.711053,-1.609301,4.630146,-1.464725,-0.006386,0.756258,0.698453,2.567539,0.040722,1.721961,-5.292161,4.064475,5.878030,0.139090,2.139114,-1.264725,-1.641688,-1.652735,3.723277,3.921204,1.878558,0.376508,-4.935762,4.005856,-0.054499,-0.496116,-0.757779,1.071904,3.450350,-4.683823,1.335941,4.995243,0.935627,5.932434,-0.184336,0.925365,-0.401616,1.263059,-2.640020,2.904708,-2.894563,0.984632,2.668424,-5.154542,0
-1.323357,-1.337465,-1.334475,-2.671597,0.848058,0.583138,2.115462,-5.971335,3.079672,2.660856,0.526420,-0.180275,2.738867,0.833392,-0.327918,-0.605762,-0.456778,-0.755891,-3.399550,2.771146,0.961794,-2.017617,-1.801436,-3.173721,0.753357,1.072876,-0.962470,0.307167,0.248740,0.025278,-0.972844,-0.990658,-0.237359,1.140248,-1.711974,1.152910,0.589522,4.758828,-0.836869,-6.002875,0.799654,0.900686,-0.633495,0.354485,-0.689141,3.080109,-1.008643,0.468851,3.340095,-0.771756,-0.926926,-2.499785,0.716032,0.710944,0.254334,-0.645866,2.422675,-0.309572,0.718059,-0.374495,0.216564,1.012205,1.678177,-0.515850,-0.309734,-5.689220,3.593239,3.888300,-0.682151,8.795756,-1.563178,-1.183297,1.333643,1.207410,0.408238,2.100433,3.412436,1.605319,-0.453310,-0.493482,-0.372430,0.545780,-1.739205,4.550611,1.649004,-0.607323,1.900227,-3.026835,-2.088737,4.243986,0.853919,-0.707985,-1.068043,-1.473033,1.226326,-0.197080,2.213407,6.038642,0.984221,-2.847652,0.207744,-0.079977,1.492959,-1.712392,5.158562,-2.772411,-2.412649,-0.062052,-5.879374,-1.594089,0.357037,-0.933748,-1.378101,1.337072,-0.117772,-2.958401,1.057893,-4.916809,-5.297907,-0.579215,1
-1.430803,-0.939294,0.818992,1.717175,-0.557470,-1.087556,-2.868502,-1.796878,2.240431,-3.756278,-0.004547,1.040956,-0.038087,-0.424055,-2.053806,-2.401463,-0.883381,1.861896,-2.251577,3.748155,1.269603,-2.224369,-0.891239,-0.798896,0.393811,1.010287,1.623037,1.196405,0.903904,-1.401488,-0.466759,0.292185,-1.325213,-0.088267,4.709960,-4.535092,-5.896766,-0.879943,0.584164,2.622164,1.085655,1.434971,-0.800222,1.070491,-0.022412,-2.971364,-0.617744,1.714030,-4.901554,0.061672,-0.695049,0.336434,-0.866920,2.391316,0.381491,4.670003,2.171863,3.081260,1.395056,-3.686197,0.393774,0.426837,1.710988,-1.799004,-0.480824,-2.808351,0.912196,2.302652,-0.737367,6.891913,-0.945245,-1.163596,1.708373,0.027257,3.042336,-1.072132,0.466287,0.823524,-4.030196,-0.880461,-0.150165,0.885839,1.042817,-0.666796,0.253859,-0.363736,4.005054,-4.758622,-0.435008,3.059929,1.103843,-1.407520,-0.525937,3.997194,5.474352,3.264036,0.273409,-2.466764,0.947731,-0.928906,0.891063,-0.950310,-1.274968,2.189021,-0.541301,-0.760205,2.701661,-2.538510,-2.919036,3.778413,0.805898,1.039895,-2.420711,-2.520134,-4.128518,-2.018284,0.388398,-2.136308,4.241369,0.267713,0
-1.370248,-0.470875,-0.360818,1.902067,1.159967,3.302462,1.207521,3.083799,-1.072530,-4.843053,0.007566,0.218071,0.705212,0.514363,-3.052462,3.799899,-3.711452,-0.818086,-0.696875,8.631314,1.389297,-1.320848,0.704567,-3.747914,-2.720737,-4.402113,0.997609,0.108322,1.794479,-0.981757,0.129211,1.713228,0.689610,1.689877,1.481753,-0.291958,-1.318434,0.703556,-0.331510,-6.234704,0.519536,0.440166,-1.876164,-0.650089,-2.772008,-0.602006,-3.547730,8.542485,-1.720386,-2.956609,-1.229209,0.045086,0.625668,0.118018,1.288612,1.166267,-1.670807,2.829187,0.060660,5.790049,0.655616,1.277795,-0.167230,0.004596,-0.573079,-3.110654,-0.693527,2.301913,-2.244509,-3.994625,-0.646632,-1.779518,-2.375981,1.032504,-1.795484,4.351532,2.958256,-2.113695,-0.344032,-6.851885,0.167713,0.141556,1.133285,-0.068064,-1.063791,0.276144,-0.411096,-0.497529,-1.097658,3.593549,1.554414,-0.632869,0.524551,0.200715,-1.532718,3.061554,-1.619242,2.652531,1.673126,2.101054,0.087199,0.107473,1.251680,2.799660,4.107297,-1.386812,1.207132,-1.746798,5.019230,-0.742471,0.827064,2.470492,-3.506676,-1.716639,0.632709,-3.223343,-0.448133,0.048958,1.898293,-6.885071,0
-1.158296,-1.227036,-0.615393,-1.856749,3.365090,-2.673173,-2.669121,-0.294251,-12.584564,6.604099,0.466642,0.489140,-0.621431,2.054291,3.589294,2.531620,-4.669771,0.234021,-1.738289,-2.561971,1.427628,-0.947482,-0.137561,1.691080,0.939848,-0.847795,1.246599,-0.616462,3.777717,-7.273237,-0.258743,0.015659,-1.010602,-0.894248,0.935898,-4.143308,-2.709463,-3.361219,0.172126,-1.185341,1.817312,0.348727,0.474660,-0.961292,1.385309,1.188075,-3.144771,8.951985,3.839535,1.881979,-0.836821,-1.471553,-0.250775,0.963897,-2.647197,3.424674,1.290122,0.918443,1.175142,-4.563526,1.083590,1.596858,0.401013,-0.750324,0.008445,-1.802578,-4.864630,5.524832,4.053248,4.002973,-2.172670,-0.617508,-1.061615,-0.635208,-0.003652,4.134166,4.201130,1.220317,-5.166074,5.842174,-0.024085,-0.120571,-1.220613,2.065751,0.996938,-0.545885,-7.346526,-2.983136,2.441616,1.168723,0.833374,-0.575935,0.774403,1.295678,0.648784,0.830764,3.633791,6.530639,0.938409,1.322020,-1.189238,-0.471026,1.710420,-1.439514,1.853934,1.648361,-0.034495,-3.512475,0.723519,2.864103,0.905574,0.549471,-2.895698,1.283730,-1.996280,0.836142,-0.209372,2.338736,2.226192,-0.035918,1
-1.005277,-0.835339,3.311058,-0.635460,1.704938,-3.392174,4.063959,2.839117,0.518101,-4.571605,-0.547407,0.031425,1.856395,0.820896,-0.023007,1.620140,-0.331683,0.985660,7.096285,5.855201,1.407893,-0.241415,-3.054296,-0.619890,0.584420,-1.715053,-4.280654,4.475131,-4.349204,2.912880,-0.857862,-1.111075,-0.034273,2.327606,2.157620,0.494561,1.524114,3.206625,1.673818,0.108698,1.389257,1.779665,-1.911142,0.225462,-1.069882,-3.380229,-0.242421,3.171914,1.504275,-1.263252,-2.073681,1.150344,0.017766,1.666904,0.113380,3.505032,-2.478838,0.635917,-6.561447,-2.189646,0.456349,2.045767,1.005195,-4.130806,-0.041481,2.913827,0.078981,3.208367,2.640656,6.728805,-1.819801,0.408858,-0.409357,1.170315,-0.040472,-0.068330,0.227319,4.970865,0.235571,1.561467,-0.169318,1.736457,0.462043,0.071937,1.742532,-2.860058,-2.716396,0.861389,0.190963,2.290809,1.448970,0.162453,0.086832,1.288370,-1.755414,-0.751744,0.715486,-0.014492,0.888496,2.725671,0.201003,-0.158123,1.057455,1.636696,1.695628,-1.023275,-0.278808,0.105043,4.310127,0.422855,1.351102,1.508780,-0.516707,-1.268723,1.195360,2.330541,-1.356139,-2.578799,-3.822285,1.148863,1
-1.224741,-1.120067,-0.776593,0.845060,0.965671,2.133155,-3.474118,-1.007251,3.608954,-3.267361,-0.316638,1.208186,0.812426,2.559761,-5.221608,0.289104,1.970410,-4.431808,3.153102,1.696475,-0.080973,-2.264126,0.890399,-0.737875,1.417014,3.066382,2.582936,10.777705,-3.083801,1.735839,-0.473880,-0.230793,-0.532427,1.099025,1.619079,-1.413505,-4.240706,-0.382492,0.328400,11.314063,0.622042,0.607523,-0.054070,-0.320409,-2.788466,0.986540,-1.653111,-3.053846,-2.765690,-1.817898,-0.891865,-0.601276,-1.880319,0.344876,0.089790,-1.120159,-0.712807,-1.209458,3.031640,-1.140227,1.319647,-0.654541,2.165922,-4.771002,-0.036963,-1.678307,-1.487175,-4.783017,0.410831,4.276462,-1.533214,-1.484938,-0.320663,0.718496,0.951811,-0.549192,1.688142,-1.204805,5.895183,0.010456,0.055482,0.071771,1.052547,0.343968,-3.258986,-0.307460,-1.422755,-3.035362,3.082803,-1.511050,1.675971,-1.223400,-0.898231,0.714413,1.051360,-0.098243,6.508291,7.198047,-4.703114,-1.417323,-0.575524,-1.682986,-0.639199,0.739582,3.938064,0.411483,-0.691186,0.725260,-4.226301,-1.885770,1.140000,2.466379,0.609339,-1.361128,0.464729,-3.207133,-0.056074,-0.278653,1.828134,5.080300,1
-0.785336,-0.436712,-3.424064,1.370677,1.742402,1.038200,-0.428376,0.116584,-1.046710,0.526934,-0.906237,0.326309,-0.950244,-0.140788,-1.990573,-0.028575,1.881793,-1.132151,2.633272,-5.100548,1.420677,-0.504269,-0.252084,-1.200567,1.562167,0.533763,6.267560,-2.588388,-0.481976,-2.379418,0.033512,0.325329,1.783068,1.136713,-0.938664,-4.339842,-1.457002,-1.360049,1.897126,-2.006916,-0.065962,1.905263,-0.312261,-1.401311,-0.807905,0.126131,0.160686,-0.587897,6.728007,-1.306990,-0.901106,0.720971,2.128323,-0.526363,3.820441,1.185095,0.365805,-6.367250,0.351378,1.812211,0.813249,-0.587552,2.457275,-0.897836,-2.137693,2.539661,-1.411288,1.616183,-3.228430,2.626346,-0.880627,-0.971422,-0.296244,0.845171,-0.756845,4.572810,2.326157,-1.380604,-2.480136,-7.890874,0.261590,0.786205,0.170792,2.476086,0.263900,-1.851507,0.426861,-2.688907,0.365132,1.776897,1.060318,-1.636244,-1.571512,-0.723615,1.074156,2.812217,3.845564,2.465076,-1.409287,3.442176,-0.753154,-1.099015,-1.161182,2.893522,1.047583,-2.182963,-3.234336,-0.141403,-2.373897,0.799422,0.680474,2.975542,-0.637158,0.219331,-0.999554,-5.778644,6.122638,2.216577,-1.966520,1.813274,0
-1.059464,-0.135482,-1.432161,-1.044898,-1.367291,0.358145,3.486408,-5.859610,-2.102108,-0.285303,0.374729,-0.006036,1.071519,3.061049,0.575288,-2.674394,-1.177793,-7.126021,3.785220,-3.555599,0.353545,-0.277523,-1.955272,0.378516,0.423754,-0.791134,4.780097,1.532389,2.123166,2.835979,-0.089443,-1.005087,0.218636,-0.306942,-1.788644,-5.676709,2.074911,-0.224888,-4.381541,-1.623835,0.360839,1.312282,-2.212780,-0.485301,0.869735,-1.405328,-1.322660,1.702692,4.913417,-1.653908,-1.287549,-0.239056,1.607412,1.730242,1.190669,0.998860,-1.917274,-7.780197,-5.154365,1.601305,-0.212810,2.901508,0.795370,-3.012523,-0.792487,-1.291803,1.201139,0.408065,-0.694786,0.120179,-1.384638,-2.068593,0.029198,0.518451,-2.915617,0.621497,1.074306,-4.512980,-5.269862,-9.896532,0.430752,1.554613,-0.133968,3.140343,-2.663275,-1.096576,-0.121742,0.519400,-2.837272,1.942874,0.196447,-2.528906,-1.283380,-0.789486,-1.883283,1.544444,1.473934,2.699637,2.161509,-0.274694,-0.420310,0.813431,-0.346336,0.853413,4.790347,-1.568595,-3.622905,-2.101885,-3.807165,9.294395,0.883016,0.871968,-1.102507,-0.988261,-0.568592,-0.700574,0.696680,-1.976360,0.914927,-5.799692,1
-0.519309,-1.148843,-1.670286,-1.898140,1.038942,1.253478,0.063762,-0.095160,-3.377879,-0.625243,0.250105,-1.216059,-0.551423,-0.770279,2.606113,-0.472617,-2.922116,-0.392776,4.354797,5.609656,1.322848,-1.848728,-1.276133,-4.368974,1.590302,1.014732,-0.123710,1.908195,-3.107858,-1.236137,-0.409108,-0.258927,-0.374512,3.028806,-0.452860,-3.136090,-0.389232,-0.828504,1.947761,-1.988035,0.402934,1.694042,-1.831411,-0.685985,-4.148999,2.900464,1.446066,-0.092278,0.265926,-5.260400,-0.864848,0.786986,-0.122074,0.200935,0.341811,2.322122,-6.567505,-1.676569,-1.831212,2.193745,0.373885,-0.076573,2.249737,-1.637577,-1.392485,-0.299018,-4.009109,-1.019078,2.203330,4.082418,-0.441511,0.430003,-2.005556,-0.282630,-1.831707,0.869489,-5.745525,-3.494971,4.518296,0.336384,-1.275850,1.370839,1.848810,0.635314,-2.582230,-2.818828,-0.891271,2.100749,3.842458,-6.370622,1.502099,-2.188747,-1.726245,-1.235251,-1.728620,-0.016565,2.671204,-2.495187,-8.157674,-6.039484,-1.046102,-1.433416,0.958144,1.757389,4.110898,-1.725145,-3.606049,-1.922390,4.048997,-5.156642,1.745061,0.142321,-1.092369,-2.720293,-1.644376,7.137062,3.854003,3.459799,0.833841,-1.828245,1
-0.681825,-3.180380,1.273244,-0.912239,-1.474881,1.872489,-0.461885,-2.930492,-2.608679,-0.115749,1.193676,0.246055,0.107338,0.750786,0.295525,-2.255793,-0.983764,1.290411,4.525714,0.012431,1.418080,-0.987421,-2.603881,3.098955,-0.732106,-1.196447,1.241869,1.210901,-2.184977,-1.856740,-0.688833,-0.735448,1.381163,2.285709,3.533704,-0.483535,0.516992,-5.217784,-3.024766,1.503378,-0.170739,0.252567,-2.404631,-1.696068,0.504190,2.030506,2.830869,1.296706,1.491590,0.287863,-0.428027,-2.162540,1.588451,-0.168724,-1.242339,-3.827998,-0.515636,-3.329740,-5.587453,-2.689979,0.619247,0.037895,0.107022,-2.614146,-1.004551,-3.081830,2.633099,4.950853,0.588326,0.880776,-1.190221,-1.222094,-1.238351,0.171717,0.814569,-0.137771,1.170699,-0.008134,-4.864965,-0.491142,0.539077,0.936696,2.782528,2.391621,1.756759,2.496395,-0.475561,-0.773919,-1.573738,-2.690378,0.995028,-0.892224,-2.278888,0.443288,0.898573,-1.562098,-0.274789,-1.965410,-2.001237,1.680945,-0.016847,0.064566,1.829471,-2.773140,3.607283,-5.532607,-1.083501,-5.756712,-3.226317,-4.424018,0.245790,0.017449,-0.241178,-4.741354,1.685482,0.384182,1.527627,-1.326258,2.496688,5.278206,1
-1.632009,-0.608891,0.290705,-1.832276,-1.783983,-2.570547,5.655915,0.911592,-0.654821,0.617453,-0.327169,-0.306689,1.325713,-0.747363,-1.084882,4.031407,1.084204,2.476550,0.747081,-2.235205,0.128330,-1.305297,-1.921488,-0.170987,1.638343,-0.744908,4.288669,2.075324,2.118680,-0.322295,-0.595662,-0.061609,1.420769,1.254441,3.964654,0.167374,0.877848,5.939374,0.767728,2.809190,0.624956,-0.021743,-2.907138,-0.525218,-0.004277,1.288054,-2.917755,1.749871,1.521164,0.667319,-0.408697,-0.287087,0.044697,0.043762,1.132422,-1.195248,2.572519,-1.064312,-4.914929,3.225526,0.928556,2.022461,0.010458,-3.987297,-0.136095,0.378680,0.616026,0.961294,-1.559790,1.147268,-1.250484,-1.025309,0.589016,-1.284234,0.243750,-2.593014,5.086608,0.918644,-2.578191,-1.684499,0.236478,-1.165531,0.545946,-1.342099,-2.033632,-0.714387,-1.595150,-0.488726,2.768741,-3.315712,1.320418,-1.093404,-0.635319,0.056962,-3.758019,-2.107631,4.980251,-0.111444,-0.766986,-1.669130,-0.701568,-1.166721,-0.003548,0.947331,2.405633,-1.680849,-5.063091,1.660309,-3.283773,-3.283786,1.567892,1.696842,0.711470,-2.234173,2.717468,3.061043,0.547445,-0.135184,1.654080,0.800000,1
-1.113365,-0.599603,0.292974,-1.710982,-0.962268,0.788649,1.064542,-4.390143,0.209842,6.876228,-0.112377,-0.504735,1.819330,2.817481,-0.885455,-5.695061,3.132155,-2.023576,0.004076,5.240217,1.270503,-1.543130,0.032652,0.184796,-0.429420,1.124697,-1.434773,9.187069,-4.044471,-7.238277,-1.403202,1.447173,-0.502765,0.583154,0.675121,-3.153984,-1.471663,3.444083,-3.581075,-0.873223,0.794090,0.385706,-1.596063,-0.745394,-0.784936,0.973417,0.787272,0.188170,2.455377,-0.175536,-0.917383,-1.080165,-0.595213,1.081584,5.176209,2.898393,-0.689628,4.162772,0.540382,-1.469772,0.792889,0.033795,0.701977,-2.847523,-2.233387,1.185141,-4.299857,4.049617,-3.286041,8.046784,-1.741856,-0.814577,1.130575,-1.330957,-2.919723,-3.380454,1.635388,4.653287,-7.398066,1.811507,-0.461158,-0.344266,-1.031304,2.784321,-0.612055,-0.466932,3.423054,-1.985882,2.227265,-5.447007,0.354813,-1.830658,-2.016941,1.766354,1.386155,1.574606,0.197957,1.546949,2.551319,1.014749,-0.198505,0.287077,1.483714,3.106643,2.441920,-0.921925,-0.781897,-5.744383,6.796443,4.296971,0.891235,2.020563,-1.811430,-1.913717,-2.405194,0.372824,0.264783,-1.516780,8.088672,3.002255,0
-0.641005,-1.048717,2.947606,2.446134,-2.501654,0.451537,-1.332263,-3.566796,-1.125760,5.605622,0.940497,0.631449,1.166235,2.007028,-0.686156,1.951280,2.739647,-2.585437,6.938031,-4.131606,1.685538,-1.476374,0.294588,-3.079879,3.472231,0.548975,3.691898,-0.834401,1.857046,-0.701665,0.107435,0.134500,1.590611,2.038253,-2.086601,-0.066669,-1.782829,5.286559,-4.097144,6.898208,0.879597,2.355897,-1.370523,-0.999472,-1.993000,1.806673,-5.606572,-0.135912,4.002048,-1.759218,-0.841320,-0.614549,-1.180361,1.178840,-0.197802,0.825653,-4.438991,1.022221,-0.363568,0.555185,1.064281,-0.658531,1.468165,-0.663038,0.851160,-3.403413,-0.061504,-7.489325,0.529917,-3.720232,-1.042003,-0.225887,-2.006764,2.142862,1.881251,-0.488404,0.766529,-2.322862,-1.179132,3.581104,-0.677643,0.545977,1.253903,3.819298,-2.548549,4.215739,3.331026,2.794522,-2.240851,2.908058,1.685125,-0.916940,0.324943,-0.511581,-0.031875,0.154185,1.902626,-1.456897,-0.661128,1.269589,-0.862986,-0.647782,-0.112339,2.087024,1.615581,-0.373220,1.138568,3.299118,-0.136846,1.259555,1.864074,1.083378,-1.335023,1.748187,-1.088380,0.217206,3.332424,6.040442,1.631051,-1.752592,1
-0.783071,0.128468,-1.610877,0.054466,-3.387304,-2.952658,-2.170432,1.241397,3.639243,-2.692330,0.598813,-0.594278,-0.584015,0.861309,-5.264135,-0.938636,2.424359,-1.004765,2.854742,8.160989,1.391255,-0.765506,0.042559,-0.702333,1.871448,-0.259287,-6.280623,-3.652994,-2.115554,-4.198965,-0.365293,-0.798831,0.336024,2.751239,1.283030,-0.483910,-0.738841,-5.113878,0.492517,-0.359066,0.243115,0.087740,-1.162474,-0.908321,-0.063135,1.203436,-4.782191,-3.167372,-1.445481,9.020806,-1.029569,-0.454952,-0.145402,-0.275461,-0.435241,-2.451693,-1.533364,0.559376,-2.523546,3.121791,0.765286,0.857006,1.673500,0.953947,-1.162908,-4.749536,0.076125,2.690431,0.449730,1.018530,-1.212168,-1.354293,0.667562,2.504726,3.653315,-0.170982,1.411555,-1.678672,-0.899080,4.009127,0.347351,-0.722147,-1.127495,0.903763,-0.761093,-1.402244,0.522551,-3.772742,-0.992595,2.700293,1.218489,0.124767,0.699521,-1.240885,-1.376889,-1.541987,0.893920,-4.239509,-2.751265,-1.206862,-0.721691,0.798543,-0.847540,1.700267,-1.999246,-3.148478,-1.445980,0.287086,-0.530750,5.500300,1.342905,0.500033,-1.000791,-0.817004,-1.491129,1.257845,4.145305,1.986809,0.785388,4.297935,1
-1.048613,-0.088896,0.822316,-1.606827,1.250354,-0.417902,-1.038001,-1.638843,-2.479527,-3.590486,-0.257487,0.929323,0.796607,2.282036,1.236827,-2.993751,2.201930,-3.166513,2.599281,4.904559,0.924040,0.250476,-0.097518,-1.502210,0.899276,5.957714,4.073940,-1.225137,-3.465014,0.848999,-0.348497,-0.021840,-0.171181,-0.037848,1.437304,-2.230461,4.495085,-0.894164,6.323856,2.596534,0.152087,0.300161,-3.778333,0.858092,-0.567096,-2.361203,-1.775653,-0.008216,5.005492,0.951308,-0.940042,-0.133607,0.144898,-2.288839,2.004767,2.993616,-0.418653,5.342572,2.853390,3.916882,-1.033197,0.255516,2.362224,-2.631254,-1.669879,-1.119114,-1.153522,-0.336256,-2.268335,4.022042,-1.110885,-1.291891,0.774305,3.302770,0.728969,-1.981937,3.615649,-2.764089,-1.794317,2.843458,-0.019735,1.215853,1.195018,1.881231,-1.421523,-1.018711,-4.427854,-1.168600,0.855297,2.073172,2.110497,-0.789449,-0.718903,-1.028042,-3.626627,-1.315929,-1.026667,4.788688,-4.333469,-6.852893,-0.784400,2.662439,0.659013,-1.186028,1.033592,-1.654050,-2.746014,-1.867424,-4.270703,-9.671316,0.992060,1.296843,-1.102384,1.155807,0.593601,1.452737,5.359220,-1.435543,-4.219373,-3.033010,1
